item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,location_num,x,y,R,F,Monthly_Valuation,M,RFM_ID,Inventory_Tier,Z,ROP
ITM10428,Automotive,121,40,8,9,5.6,0.97,0.24,L2,A,98,1.07,21.25,0.8,5,0.84,697,12.53,0.62,2024-10-24,111.59,0.679,2,25.0,44.0,4,4,18461.04,1,441,Tier 3 (High Volume),1.65,52.0
ITM10429,Pharma,235,19,6,9,33.31,1.53,0.35,L86,C,136,0.7,142.31,1.85,3,0.89,67,2.47,0.84,2024-12-18,62.73,0.534,86,62.0,7.0,4,1,22624.17,1,411,Tier 4 (Low Priority),1.28,302.0
ITM10430,Apparel,457,39,3,5,16.52,5.48,0.1,L71,D,158,1.89,88.51,1.81,5,0.93,334,3.0,0.75,2024-10-21,155.79,0.495,71,85.0,16.0,4,1,55008.7,3,413,Tier 4 (Low Priority),1.28,90.0
ITM10431,Electronics,207,27,3,8,37.74,7.7,0.21,L39,A,171,3.15,22.12,0.41,2,0.72,351,6.66,0.25,2024-04-23,177.99,0.602,39,20.0,48.0,2,2,11415.87,1,221,Tier 4 (Low Priority),1.28,312.0
ITM10432,Pharma,76,69,7,5,7.68,3.68,0.78,L85,B,163,4.77,141.21,1.68,5,0.91,548,10.83,0.66,2024-08-16,178.49,0.59,85,44.0,14.0,3,3,83827.44,3,333,Tier 1 (Critical),2.33,47.0
ITM10433,Groceries,66,97,3,2,45.0,4.1,0.3,L14,B,45,3.65,132.44,0.67,6,0.92,981,10.72,0.5,2024-07-10,258.42,0.64,14,42.0,46.0,3,3,134830.89,4,334,Tier 1 (Critical),2.33,100.0
ITM10434,Pharma,178,82,14,8,12.89,9.37,0.99,L18,C,160,1.74,146.79,1.13,9,0.87,948,6.13,0.77,2024-07-19,199.18,0.517,18,60.0,52.0,3,2,146840.63999999998,4,324,Tier 2 (High Value),1.96,121.0
ITM10435,Pharma,193,24,9,2,18.3,2.52,0.25,L34,C,90,4.73,123.97,0.11,2,0.76,954,10.75,0.21,2024-08-25,224.67,0.686,34,68.0,39.0,3,3,123416.7,4,334,Tier 1 (Critical),2.33,42.0
ITM10436,Apparel,261,13,13,9,47.56,1.49,0.81,L15,C,56,0.66,40.69,2.0,4,0.86,699,1.85,0.46,2024-12-13,103.8,0.409,15,66.0,41.0,4,1,44563.649999999994,2,412,Tier 4 (Low Priority),1.28,430.0
ITM10437,Groceries,301,72,3,7,29.35,3.76,0.73,L14,A,157,4.91,21.66,1.55,7,0.85,793,5.06,0.27,2024-10-28,132.0,0.396,14,23.0,38.0,4,2,35066.51,2,422,Tier 4 (Low Priority),1.28,210.0
ITM10438,Pharma,260,49,3,2,18.92,7.59,0.39,L96,D,36,0.76,165.26,0.56,1,0.84,901,10.71,0.94,2024-12-19,15.3,0.823,96,85.0,21.0,4,3,153952.02,4,434,Tier 1 (Critical),2.33,56.0
ITM10439,Electronics,389,18,4,8,47.53,6.45,0.4,L71,C,174,3.89,51.0,1.4,6,0.84,306,3.58,0.9,2024-09-13,32.94,0.536,71,65.0,14.0,3,1,33134.34,2,312,Tier 4 (Low Priority),1.28,388.0
ITM10440,Electronics,24,18,13,6,17.12,4.45,0.61,L20,B,61,0.7,113.08,0.66,0,0.73,268,3.98,0.97,2024-03-18,121.68,0.727,20,42.0,43.0,1,1,30968.239999999998,2,112,Tier 4 (Low Priority),1.28,108.0
ITM10441,Automotive,103,35,14,8,5.65,9.67,0.87,L35,D,84,4.69,102.19,0.27,6,0.75,693,2.22,0.71,2024-06-25,70.82,0.575,35,84.0,41.0,2,1,74902.14,3,213,Tier 4 (Low Priority),1.28,58.0
ITM10442,Groceries,327,13,12,5,49.85,7.48,0.45,L37,B,101,0.99,185.0,0.91,0,0.73,993,6.1,0.85,2024-01-13,245.76,0.706,37,46.0,41.0,1,2,193615.17,4,124,Tier 2 (High Value),1.96,264.0
ITM10443,Groceries,380,90,5,2,14.12,1.09,0.16,L78,B,71,0.73,114.96,1.27,3,0.77,406,12.55,0.69,2024-09-04,206.18,0.672,78,40.0,5.0,3,4,61448.13999999999,3,343,Tier 1 (Critical),2.33,31.0
ITM10444,Automotive,478,25,13,3,42.71,7.57,0.44,L27,D,75,4.5,120.2,0.27,3,0.78,305,12.71,0.59,2024-02-23,291.39,0.756,27,86.0,35.0,1,4,41905.3,2,142,Tier 3 (High Volume),1.65,141.0
ITM10445,Pharma,267,24,3,6,9.11,0.73,0.29,L92,A,161,0.93,70.71,1.08,4,0.77,657,13.07,0.87,2024-05-31,267.24,0.714,92,21.0,17.0,2,4,55718.28,3,243,Tier 1 (Critical),2.33,56.0
ITM10446,Groceries,73,61,11,7,36.84,6.68,0.95,L44,D,89,4.09,192.15,1.08,1,0.76,323,1.51,0.82,2024-07-31,293.52,0.608,44,85.0,52.0,3,1,65750.72,3,313,Tier 4 (Low Priority),1.28,266.0
ITM10447,Electronics,180,78,12,4,26.7,2.5,0.73,L27,C,149,3.86,126.35,1.29,5,0.92,383,14.91,0.79,2024-02-13,115.93,0.712,27,68.0,51.0,1,4,56836.42999999999,3,143,Tier 1 (Critical),2.33,113.0
ITM10448,Electronics,453,14,10,5,49.06,7.12,0.15,L88,D,153,3.19,10.95,0.56,5,0.95,862,8.04,0.92,2024-02-29,150.47,0.725,88,80.0,5.0,1,2,19799.08,1,121,Tier 4 (Low Priority),1.28,254.0
ITM10449,Apparel,441,29,7,5,28.09,3.44,0.36,L82,C,173,2.2,115.66,0.14,7,0.8,417,13.22,0.94,2024-03-13,118.06,0.77,82,66.0,21.0,1,4,50999.82,2,142,Tier 3 (High Volume),1.65,146.0
ITM10450,Groceries,430,88,13,3,2.23,8.79,0.15,L34,C,139,4.62,79.13,0.72,9,0.79,64,13.67,0.56,2024-06-27,289.65,0.6,34,67.0,48.0,2,4,14647.999999999998,1,241,Tier 3 (High Volume),1.65,21.0
ITM10451,Pharma,245,27,4,4,30.59,3.7,0.85,L65,D,73,4.42,16.1,0.86,0,0.95,228,8.2,0.43,2024-06-08,126.79,0.699,65,89.0,23.0,2,3,10999.560000000001,1,231,Tier 4 (Low Priority),1.28,127.0
ITM10452,Automotive,34,11,7,9,8.12,6.39,0.92,L63,D,38,2.42,91.99,1.31,3,0.89,494,1.72,0.61,2024-06-24,43.86,0.532,63,80.0,18.0,2,1,47974.74,2,212,Tier 4 (Low Priority),1.28,81.0
ITM10453,Automotive,243,22,8,4,40.13,3.22,0.2,L33,C,96,1.54,156.98,1.87,1,0.79,821,9.36,0.27,2024-08-21,82.65,0.53,33,63.0,53.0,3,3,143777.21999999997,4,334,Tier 1 (Critical),2.33,168.0
ITM10454,Pharma,80,13,3,7,42.97,9.21,0.5,L7,B,105,1.73,105.72,0.49,7,0.91,452,5.68,0.95,2024-04-15,133.2,0.659,7,42.0,41.0,2,2,49743.4,2,222,Tier 4 (Low Priority),1.28,313.0
ITM10455,Apparel,141,51,13,7,24.62,7.92,0.94,L12,D,40,1.49,131.5,1.41,3,0.8,137,3.89,0.99,2024-09-23,184.87,0.609,12,89.0,35.0,3,1,24183.93,1,311,Tier 4 (Low Priority),1.28,182.0
ITM10456,Automotive,296,83,6,6,39.38,2.81,0.23,L82,A,92,2.94,131.55,0.29,7,0.88,143,3.56,0.72,2024-09-04,189.25,0.598,82,27.0,12.0,3,1,21807.27,1,311,Tier 4 (Low Priority),1.28,240.0
ITM10457,Groceries,65,70,11,9,8.11,9.51,0.36,L55,C,152,4.41,137.49,0.46,1,1.0,894,8.83,0.8,2024-06-27,230.05,0.812,55,62.0,10.0,2,3,127755.6,4,234,Tier 1 (Critical),2.33,95.0
ITM10458,Apparel,472,17,4,5,25.11,3.89,0.37,L36,B,42,3.98,83.64,1.07,3,0.79,444,2.46,0.46,2024-08-31,197.88,0.516,36,49.0,52.0,3,1,54054.48000000001,3,313,Tier 4 (Low Priority),1.28,131.0
ITM10459,Groceries,409,76,7,2,20.3,6.69,0.13,L6,D,109,4.08,80.3,1.45,8,0.98,77,12.5,0.89,2024-02-19,152.54,0.636,6,89.0,46.0,1,4,24288.76,1,141,Tier 3 (High Volume),1.65,52.0
ITM10460,Electronics,313,72,3,7,30.95,7.56,0.13,L1,D,157,2.52,10.87,1.73,4,0.8,746,4.18,0.92,2024-08-12,18.75,0.547,1,89.0,44.0,3,1,26233.64,1,311,Tier 4 (Low Priority),1.28,226.0
ITM10461,Apparel,81,18,6,3,3.18,0.72,0.96,L43,B,82,1.95,39.3,1.51,5,0.86,124,8.69,0.26,2024-12-22,211.56,0.489,43,44.0,42.0,4,3,8784.3,1,431,Tier 4 (Low Priority),1.28,10.0
ITM10462,Automotive,105,20,6,3,37.85,9.61,0.61,L99,A,175,3.91,190.65,0.13,9,0.84,103,2.76,0.31,2024-08-19,34.78,0.474,99,27.0,18.0,3,1,20449.18,1,311,Tier 4 (Low Priority),1.28,126.0
ITM10463,Apparel,465,51,8,3,4.88,3.77,0.38,L17,C,140,4.07,170.06,1.4,8,0.93,370,13.03,0.41,2024-06-12,145.96,0.542,17,67.0,43.0,2,4,83958.1,3,243,Tier 1 (Critical),2.33,23.0
ITM10464,Apparel,229,22,12,8,33.17,2.3,0.44,L82,D,27,3.63,62.27,1.67,8,0.72,608,10.69,0.76,2024-02-04,269.95,0.512,82,88.0,13.0,1,3,51540.100000000006,2,132,Tier 4 (Low Priority),1.28,268.0
ITM10465,Apparel,97,45,11,9,1.9,8.58,0.74,L34,A,135,0.64,86.23,1.1,6,0.89,809,3.89,0.35,2024-06-02,183.09,0.47,34,28.0,45.0,2,1,73478.83,3,213,Tier 4 (Low Priority),1.28,28.0
ITM10466,Apparel,221,22,5,9,41.76,7.18,0.43,L21,C,16,3.15,188.59,1.93,1,0.93,283,11.02,0.38,2024-01-23,67.7,0.596,21,63.0,41.0,1,3,67058.31999999999,3,133,Tier 1 (Critical),2.33,393.0
ITM10467,Groceries,321,21,11,7,9.56,1.32,0.3,L95,A,172,2.06,57.58,0.11,6,0.84,679,2.16,0.51,2024-12-29,244.31,0.568,95,25.0,14.0,4,1,41554.86,2,412,Tier 4 (Low Priority),1.28,69.0
ITM10468,Electronics,416,46,8,7,26.26,1.61,0.19,L57,C,133,1.38,111.18,1.66,8,0.73,821,11.81,0.69,2024-02-28,97.12,0.515,57,67.0,23.0,1,4,113128.56,4,144,Tier 1 (Critical),2.33,188.0
ITM10469,Pharma,242,83,9,3,13.81,7.29,0.76,L71,C,123,3.62,14.2,0.74,1,0.77,279,7.86,0.98,2024-01-12,177.41,0.761,71,61.0,13.0,1,2,10344.18,1,121,Tier 4 (Low Priority),1.28,51.0
ITM10470,Apparel,241,82,14,9,36.41,1.21,0.26,L91,A,93,1.71,127.75,1.34,6,0.9,851,2.68,0.83,2024-06-24,194.4,0.528,91,24.0,15.0,2,1,119858.66,4,214,Tier 2 (High Value),1.96,330.0
ITM10471,Automotive,22,61,12,9,16.75,9.21,0.16,L55,C,93,4.61,186.71,1.42,6,0.97,802,8.71,0.65,2024-11-27,222.03,0.578,55,60.0,23.0,4,3,154375.84000000003,4,434,Tier 1 (Critical),2.33,172.0
ITM10472,Apparel,497,80,4,7,36.51,7.54,0.48,L72,D,92,1.84,178.1,0.68,2,0.83,381,3.81,0.24,2024-02-25,28.84,0.557,72,84.0,17.0,1,1,78695.93999999999,3,113,Tier 4 (Low Priority),1.28,265.0
ITM10473,Automotive,25,11,13,8,14.96,3.69,0.14,L2,D,114,3.0,105.37,1.99,5,0.87,743,10.42,0.61,2024-12-12,257.74,0.536,2,86.0,42.0,4,3,82011.41,3,433,Tier 1 (Critical),2.33,128.0
ITM10474,Groceries,112,65,12,2,37.87,3.95,0.97,L15,A,111,4.22,133.43,0.3,7,0.77,521,10.92,0.36,2024-03-25,43.02,0.602,15,28.0,46.0,1,3,72723.65,3,133,Tier 1 (Critical),2.33,85.0
ITM10475,Automotive,27,69,8,2,2.5,5.31,0.66,L10,A,102,2.31,118.26,0.4,9,0.82,366,11.65,0.44,2024-05-04,37.41,0.587,10,27.0,38.0,2,3,44452.62,2,232,Tier 4 (Low Priority),1.28,12.0
ITM10476,Pharma,447,32,8,6,14.88,3.93,0.24,L89,C,69,4.23,22.73,1.8,7,0.8,150,13.53,0.4,2024-09-21,142.5,0.5,89,68.0,10.0,3,4,28182.0,1,341,Tier 3 (High Volume),1.65,96.0
ITM10477,Electronics,254,49,4,9,25.43,7.94,0.26,L20,C,111,3.76,40.16,0.33,2,0.9,297,10.17,0.48,2024-03-30,117.93,0.739,20,67.0,45.0,1,3,15558.839999999998,1,131,Tier 4 (Low Priority),1.28,239.0
ITM10478,Automotive,127,73,4,5,3.21,9.76,0.61,L70,A,33,4.64,193.13,0.82,5,1.0,529,7.88,0.25,2024-10-09,25.84,0.573,70,24.0,5.0,4,2,107744.53,4,424,Tier 2 (High Value),1.96,35.0
ITM10479,Automotive,180,94,4,2,10.12,6.05,0.42,L5,B,118,1.97,58.63,1.49,1,0.94,910,12.96,0.66,2024-03-22,58.14,0.724,5,45.0,44.0,1,4,63192.0,3,143,Tier 1 (Critical),2.33,34.0
ITM10480,Electronics,228,32,12,6,46.79,4.74,0.8,L48,A,176,0.97,83.05,1.6,1,0.76,919,13.6,0.24,2024-06-18,137.37,0.601,48,22.0,48.0,2,4,88158.37999999999,3,243,Tier 1 (Critical),2.33,292.0
ITM10481,Pharma,259,38,14,4,48.86,2.62,0.59,L75,B,149,2.44,106.7,1.91,7,0.87,674,11.94,0.73,2024-10-13,250.43,0.548,75,48.0,18.0,4,4,88401.06,3,443,Tier 1 (Critical),2.33,202.0
ITM10482,Apparel,350,87,3,5,37.25,6.71,0.49,L71,B,103,4.04,196.04,1.6,9,0.72,270,14.19,0.78,2024-08-06,45.18,0.549,71,44.0,11.0,3,4,70821.6,3,343,Tier 1 (Critical),2.33,202.0
ITM10483,Automotive,352,99,7,9,13.36,7.01,0.97,L19,A,73,2.53,141.1,1.7,4,0.77,388,14.71,0.59,2024-08-24,40.31,0.618,19,28.0,44.0,3,4,73680.44,3,343,Tier 1 (Critical),2.33,137.0
ITM10484,Electronics,69,60,10,2,13.77,7.01,0.45,L56,A,13,1.68,129.62,1.9,4,0.75,197,4.52,0.83,2024-04-28,243.4,0.506,56,25.0,9.0,2,1,29799.1,2,212,Tier 4 (Low Priority),1.28,37.0
ITM10485,Groceries,30,78,4,8,32.64,0.76,0.46,L17,A,103,0.62,109.64,1.15,3,0.8,948,3.57,0.97,2024-07-26,152.77,0.627,17,29.0,50.0,3,1,105561.48,4,314,Tier 2 (High Value),1.96,263.0
ITM10486,Electronics,370,98,7,4,6.76,9.04,0.7,L6,B,142,1.91,143.13,0.75,9,0.9,345,7.28,0.47,2024-11-18,114.47,0.516,6,47.0,52.0,4,2,58363.799999999996,3,423,Tier 4 (Low Priority),1.28,39.0
ITM10487,Groceries,175,40,14,6,47.47,3.71,0.83,L40,D,25,3.71,136.16,1.55,3,0.85,758,14.96,0.7,2024-04-04,143.79,0.694,40,85.0,49.0,2,4,114158.95999999999,4,244,Tier 1 (Critical),2.33,293.0
ITM10488,Pharma,89,59,10,2,12.02,7.57,0.66,L47,D,36,1.16,181.54,0.41,7,0.98,456,2.24,0.46,2024-04-05,129.15,0.537,47,81.0,46.0,2,1,84405.9,3,213,Tier 4 (Low Priority),1.28,34.0
ITM10489,Apparel,188,29,12,9,49.98,7.72,0.73,L6,A,141,2.03,112.95,0.23,2,0.76,630,10.97,0.55,2024-11-23,236.75,0.745,6,26.0,51.0,4,3,73734.59999999999,3,433,Tier 1 (Critical),2.33,468.0
ITM10490,Electronics,291,64,7,2,25.29,6.68,0.44,L46,A,81,0.59,90.09,1.59,2,0.81,527,12.91,0.22,2024-12-02,12.7,0.579,46,23.0,52.0,4,4,61669.06,3,443,Tier 1 (Critical),2.33,66.0
ITM10491,Automotive,87,90,4,7,38.8,4.25,0.53,L27,C,57,3.75,163.36,1.91,7,0.8,849,14.95,0.26,2024-08-09,135.62,0.48,27,67.0,49.0,3,4,146861.49000000002,4,344,Tier 1 (Critical),2.33,282.0
ITM10492,Pharma,374,11,5,4,1.11,6.28,0.28,L88,C,145,4.46,161.96,0.94,2,0.77,73,9.68,0.84,2024-07-21,56.07,0.717,88,62.0,24.0,3,3,22695.46,1,331,Tier 4 (Low Priority),1.28,12.0
ITM10493,Electronics,271,34,8,2,44.55,0.88,0.71,L32,C,90,3.06,42.27,0.41,1,1.0,930,6.32,0.31,2024-01-15,99.4,0.685,32,68.0,48.0,1,2,45490.20000000001,2,122,Tier 4 (Low Priority),1.28,90.0
ITM10494,Automotive,67,22,13,3,14.23,7.74,0.3,L86,A,53,0.62,54.99,1.04,4,0.82,996,3.33,0.76,2024-11-10,42.53,0.576,86,24.0,24.0,4,1,57477.96,3,413,Tier 4 (Low Priority),1.28,53.0
ITM10495,Electronics,203,79,13,8,33.73,1.45,0.1,L14,D,61,1.48,192.14,0.85,2,0.98,932,14.74,0.77,2024-04-11,133.83,0.822,14,81.0,45.0,2,4,185630.33999999997,4,244,Tier 1 (Critical),2.33,273.0
ITM10496,Groceries,339,76,7,7,40.51,4.27,0.94,L46,D,43,2.47,94.38,0.81,5,0.82,235,13.94,1.0,2024-08-18,196.56,0.769,46,84.0,43.0,3,4,30997.45,2,342,Tier 3 (High Volume),1.65,291.0
ITM10497,Electronics,206,67,13,7,9.04,1.48,0.38,L100,A,30,3.14,108.74,1.29,6,0.76,219,12.26,0.76,2024-10-30,201.86,0.618,100,27.0,13.0,4,4,32473.92,2,442,Tier 3 (High Volume),1.65,66.0
ITM10498,Electronics,109,91,6,2,22.68,8.45,0.28,L72,A,33,2.73,68.93,0.43,2,0.74,852,14.21,0.3,2024-08-07,241.06,0.714,72,24.0,16.0,3,4,62460.420000000006,3,343,Tier 1 (Critical),2.33,65.0
ITM10499,Electronics,465,84,6,8,25.2,5.73,0.34,L53,B,53,4.62,101.4,0.82,8,0.96,593,1.85,0.7,2024-07-18,246.35,0.515,53,46.0,6.0,3,1,74308.86,3,313,Tier 4 (Low Priority),1.28,209.0
ITM10500,Pharma,351,93,7,7,16.29,7.06,0.4,L80,B,123,4.72,151.24,1.75,9,0.71,487,9.84,0.62,2024-01-03,183.34,0.442,80,47.0,8.0,1,3,94380.02,4,134,Tier 1 (Critical),2.33,130.0
ITM10501,Electronics,158,73,4,5,24.61,6.98,0.53,L96,D,178,0.98,101.65,1.49,0,0.99,350,4.85,0.93,2024-12-26,112.41,0.7,96,87.0,19.0,4,2,42983.1,2,422,Tier 4 (Low Priority),1.28,132.0
ITM10502,Automotive,376,78,11,4,16.56,8.5,0.16,L20,C,166,1.12,69.81,0.21,6,0.83,737,11.72,0.75,2024-04-19,24.88,0.731,20,63.0,44.0,2,4,54644.21000000001,3,243,Tier 1 (Critical),2.33,86.0
ITM10503,Groceries,108,92,4,5,18.68,1.76,0.15,L31,D,112,2.11,28.24,1.08,3,0.77,413,2.34,0.61,2024-04-15,20.4,0.539,31,84.0,49.0,2,1,16033.75,1,211,Tier 4 (Low Priority),1.28,96.0
ITM10504,Groceries,293,95,12,6,33.8,6.77,0.36,L21,B,143,2.4,186.37,0.27,6,0.89,903,4.62,0.7,2024-05-22,42.85,0.633,21,48.0,54.0,2,2,172832.61000000002,4,224,Tier 2 (High Value),1.96,216.0
ITM10505,Electronics,38,68,4,5,32.0,5.96,0.37,L23,D,65,3.14,175.61,1.92,8,0.74,226,12.9,0.55,2024-12-26,295.31,0.478,23,88.0,54.0,4,4,42586.3,2,442,Tier 3 (High Volume),1.65,170.0
ITM10506,Pharma,490,69,12,8,12.38,0.79,0.21,L53,B,23,3.98,160.36,0.56,8,0.72,851,11.49,0.61,2024-02-02,237.93,0.603,53,43.0,13.0,1,3,148085.34000000003,4,134,Tier 1 (Critical),2.33,101.0
ITM10507,Pharma,330,92,11,3,44.98,2.41,0.46,L4,B,110,1.11,141.87,1.87,0,0.95,193,14.89,0.78,2024-10-22,127.41,0.758,4,43.0,39.0,4,4,46108.14,2,442,Tier 3 (High Volume),1.65,139.0
ITM10508,Automotive,377,71,5,7,43.28,3.04,0.36,L23,C,10,4.11,107.95,1.68,9,0.83,572,10.02,0.26,2024-02-22,145.2,0.404,23,64.0,36.0,1,3,83099.12,3,133,Tier 1 (Critical),2.33,310.0
ITM10509,Electronics,393,25,12,8,25.95,1.19,0.12,L95,C,21,3.25,180.51,1.15,3,0.86,530,5.24,0.69,2024-10-01,223.84,0.605,95,64.0,7.0,3,2,110951.29999999999,4,324,Tier 2 (High Value),1.96,210.0
ITM10510,Groceries,485,97,9,7,22.23,3.87,0.9,L43,B,124,4.91,160.42,0.74,6,0.75,541,8.67,0.27,2024-04-05,159.18,0.526,43,48.0,36.0,2,3,100210.52999999998,4,234,Tier 1 (Critical),2.33,165.0
ITM10511,Pharma,173,77,6,9,19.47,0.76,0.9,L53,A,115,3.43,165.04,1.73,9,0.72,535,14.22,0.88,2024-07-06,114.52,0.557,53,24.0,10.0,2,4,99110.15,4,244,Tier 1 (Critical),2.33,177.0
ITM10512,Electronics,409,24,8,3,35.66,5.76,0.29,L86,C,161,3.72,68.81,0.39,5,0.81,708,10.12,0.95,2024-06-15,111.37,0.748,86,68.0,18.0,2,3,56136.54000000001,3,233,Tier 1 (Critical),2.33,120.0
ITM10513,Pharma,279,98,6,7,33.91,2.51,0.25,L95,B,46,1.38,90.46,0.44,8,0.85,909,13.34,0.82,2024-04-10,70.8,0.708,95,44.0,5.0,2,4,87165.36,3,243,Tier 1 (Critical),2.33,243.0
ITM10514,Pharma,127,64,12,5,10.61,3.23,0.59,L32,A,12,3.96,144.29,0.53,6,0.93,974,1.32,0.77,2024-08-22,266.83,0.585,32,26.0,46.0,3,1,146414.8,4,314,Tier 2 (High Value),1.96,59.0
ITM10515,Groceries,390,44,9,9,33.9,9.15,0.67,L35,A,164,0.86,80.5,1.24,2,0.85,534,6.17,0.95,2024-02-28,130.1,0.678,35,28.0,39.0,1,2,57954.24,3,123,Tier 4 (Low Priority),1.28,317.0
ITM10516,Apparel,304,64,3,9,13.37,5.28,0.96,L21,D,62,3.45,103.86,0.7,6,0.93,871,14.09,0.37,2024-05-14,228.19,0.658,21,84.0,35.0,2,4,99851.01,4,244,Tier 1 (Critical),2.33,133.0
ITM10517,Automotive,78,23,5,6,1.91,3.06,0.44,L90,D,109,0.75,132.84,1.98,9,0.73,486,1.55,0.38,2024-12-09,176.39,0.265,90,86.0,12.0,4,1,69557.94,3,413,Tier 4 (Low Priority),1.28,15.0
ITM10518,Automotive,144,58,5,9,35.26,6.19,0.66,L14,C,26,1.02,93.17,0.47,4,0.72,244,8.27,0.58,2024-09-07,228.69,0.643,14,64.0,44.0,3,3,25012.760000000002,1,331,Tier 4 (Low Priority),1.28,325.0
ITM10519,Groceries,373,92,3,9,32.59,2.42,0.89,L49,A,122,0.99,160.68,1.63,1,0.75,515,5.85,0.21,2024-09-27,103.06,0.487,49,21.0,51.0,3,2,101499.75,4,324,Tier 2 (High Value),1.96,298.0
ITM10520,Pharma,292,16,8,2,21.13,1.21,0.5,L5,C,119,0.74,32.09,0.28,9,0.93,125,10.05,0.97,2024-11-23,228.08,0.706,5,69.0,39.0,4,3,6556.55,1,431,Tier 4 (Low Priority),1.28,44.0
ITM10521,Electronics,126,39,13,3,26.76,0.7,0.21,L61,B,152,1.95,146.43,0.77,2,0.93,209,3.27,0.23,2024-06-09,239.09,0.559,61,40.0,8.0,2,1,33922.020000000004,2,212,Tier 4 (Low Priority),1.28,81.0
ITM10522,Pharma,318,92,11,5,47.41,9.54,0.44,L29,C,176,4.97,37.59,0.56,5,0.74,539,10.15,0.68,2024-11-01,40.24,0.663,29,68.0,42.0,4,3,28282.240000000005,1,431,Tier 4 (Low Priority),1.28,249.0
ITM10523,Groceries,264,58,10,8,30.16,7.38,0.22,L26,A,13,2.07,188.19,1.96,5,0.71,149,14.89,0.48,2024-07-17,36.52,0.541,26,20.0,53.0,3,4,43871.94,2,342,Tier 3 (High Volume),1.65,253.0
ITM10524,Automotive,355,98,13,5,33.24,8.1,0.11,L59,D,154,3.92,69.67,0.15,6,0.91,165,4.8,0.28,2024-11-08,295.79,0.567,59,87.0,7.0,4,2,13739.85,1,421,Tier 4 (Low Priority),1.28,177.0
ITM10525,Pharma,469,25,9,5,4.13,9.82,0.78,L45,C,148,1.1,161.13,1.47,5,0.96,429,7.46,0.22,2024-07-19,44.21,0.488,45,61.0,39.0,3,2,90279.56999999999,4,324,Tier 2 (High Value),1.96,40.0
ITM10526,Automotive,437,60,12,2,9.13,9.35,0.31,L40,D,21,2.55,109.07,0.57,8,0.93,644,1.42,0.41,2024-10-27,208.6,0.47,40,80.0,37.0,4,1,79355.98,3,413,Tier 4 (Low Priority),1.28,30.0
ITM10527,Electronics,266,81,10,4,15.75,7.5,0.1,L30,C,41,1.33,27.31,1.64,4,0.76,873,7.08,0.29,2024-02-28,226.87,0.46,30,60.0,49.0,1,2,38089.92,2,122,Tier 4 (Low Priority),1.28,73.0
ITM10528,Automotive,27,91,8,7,27.43,7.09,0.89,L29,B,164,1.36,120.69,0.69,4,0.88,112,6.68,0.95,2024-06-27,28.42,0.706,29,45.0,54.0,2,2,14228.499999999998,1,221,Tier 4 (Low Priority),1.28,201.0
ITM10529,Automotive,160,89,11,7,39.05,3.7,0.5,L4,A,52,0.95,183.31,0.46,7,0.93,181,8.91,0.4,2024-06-29,226.49,0.599,4,21.0,50.0,2,3,35559.06,2,232,Tier 4 (Low Priority),1.28,278.0
ITM10530,Apparel,381,92,5,8,16.74,1.49,0.31,L85,C,113,2.44,39.87,1.42,7,0.78,297,4.59,0.28,2024-08-22,131.66,0.391,85,61.0,9.0,3,1,28796.67,1,311,Tier 4 (Low Priority),1.28,136.0
ITM10531,Apparel,27,51,12,9,18.46,5.95,0.34,L25,B,102,0.84,71.05,0.59,0,0.86,444,5.6,0.82,2024-11-12,89.66,0.752,25,44.0,36.0,4,2,32397.059999999998,2,422,Tier 4 (Low Priority),1.28,174.0
ITM10532,Apparel,497,26,12,6,13.55,5.97,0.32,L52,B,52,4.59,93.44,1.02,2,0.79,692,9.54,0.53,2024-03-29,202.95,0.649,52,42.0,15.0,1,3,83044.95999999999,3,133,Tier 1 (Critical),2.33,95.0
ITM10533,Automotive,371,72,11,8,13.48,9.55,0.28,L43,B,140,2.52,62.26,0.35,5,0.77,460,13.72,0.87,2024-12-10,251.61,0.776,43,47.0,49.0,4,4,33694.3,2,442,Tier 3 (High Volume),1.65,124.0
ITM10534,Groceries,113,54,6,4,47.49,4.7,0.86,L36,D,166,4.27,189.32,1.48,5,0.99,928,4.29,0.87,2024-12-27,176.11,0.581,36,80.0,40.0,4,1,184668.72,4,414,Tier 2 (High Value),1.96,199.0
ITM10535,Automotive,340,86,9,7,32.14,7.06,0.25,L9,D,94,4.91,81.73,0.87,0,0.97,477,10.48,0.99,2024-06-01,262.48,0.845,9,82.0,45.0,2,3,50201.28,2,232,Tier 4 (Low Priority),1.28,234.0
ITM10536,Groceries,446,16,11,6,8.64,5.96,0.61,L99,B,44,3.55,135.03,0.37,1,0.83,963,8.33,0.84,2024-11-10,16.48,0.788,99,40.0,11.0,4,3,138403.14,4,434,Tier 1 (Critical),2.33,66.0
ITM10537,Groceries,58,36,4,8,36.39,2.18,0.17,L36,B,126,4.56,52.54,1.51,9,0.74,719,2.46,0.37,2024-10-29,224.2,0.324,36,44.0,50.0,4,1,43682.3,2,412,Tier 4 (Low Priority),1.28,294.0
